Date,Mean Soil Moisture,Minimum Soil Moisture,Maximum Soil Moisture,Variance of Soil Moistures
31-3-17,13.16557720022622,0.0,25.400115200000005,83.0964910657692
5-1-19,12.356857963726519,0.0,25.400115200000005,79.98684194573228
8-11-17,11.824239479305119,0.0,25.400115200000005,75.44793663974887
6-12-18,12.226693823334424,0.0,25.400115200000005,76.2795036504546
23-9-15,9.859200889218096,0.0,25.400115200000005,67.33599474048876
30-11-18,12.2367933296458,0.0,25.400115200000005,76.14234793386959
17-5-20,10.188664513299004,0.0,25.400115200000005,63.479098357184455
14-4-16,12.337713665219248,0.0,25.400115200000005,80.27127815601662
12-4-17,12.464550684291972,0.0,25.400115200000005,77.56445181168158
28-8-17,10.218047345336355,0.0,25.400115200000005,75.59055303417723
2-4-16,12.459587470564648,0.0,25.400115200000005,82.7898256966014
22-12-19,12.169205646702036,0.0,25.400115200000005,77.49420336714073
12-5-17,11.810048616074555,0.0,25.400115200000005,72.58372021535243
14-5-19,10.738866006076051,0.0,25.400115200000005,65.35206993392693
7-6-20,10.073077556501817,0.0,25.400115200000005,62.0785098744126
1-1-18,12.409327353716673,0.0,25.400115200000005,81.63442258992998
5-4-15,13.273385266358945,0.0,25.400115200000005,80.89946905360422
10-9-18,9.977752215999056,0.0,25.400115200000005,68.62915448564145
11-10-19,10.6829192115471,0.0,25.400115200000005,72.52939648214412
4-2-19,12.57948113138192,0.0,25.400115200000005,82.8773249996928
24-3-20,12.241386227476262,0.0,25.400115200000005,75.52965744111721
16-8-17,10.249917046714126,0.0,25.400115200000005,72.39300881777505
22-6-19,9.576987165866123,0.0,25.400115200000005,63.403846193710855
28-3-17,13.336722563228422,0.0,25.400115200000005,83.8839570257386
10-10-18,10.659898355057244,0.0,25.400115200000005,70.14017972649962
19-11-16,12.051446049990076,0.0,25.400115200000005,77.64927137966015
26-5-15,11.013458250438152,0.0,25.400115200000005,67.24119838197899
18-9-17,10.280355925028664,0.0,25.400115200000005,73.05856843331881
27-1-17,13.333117261322098,0.0,25.400115200000005,85.02973477632177
19-1-18,12.318450477969852,0.0,25.400115200000005,84.98286673577974
3-10-17,11.067012317682074,0.0,25.400115200000005,73.68966303493613
1-2-19,12.574749781855308,0.0,25.400115200000005,85.04074181830192
20-10-15,10.338575636905617,0.0,25.400115200000005,66.01727430196702
23-10-16,11.540777550350139,0.0,25.400115200000005,73.50587643626426
9-3-16,13.142826057222425,0.0,25.400115200000005,86.10236790060654
12-2-18,12.475045805482287,0.0,25.400115200000005,83.5036922058018
25-5-18,10.737020392989383,0.0,25.400115200000005,66.05783634719867
26-4-19,11.39277445946889,0.0,25.400115200000005,69.92818970053422
13-4-18,12.84895350622844,0.0,25.400115200000005,80.04286918877406
6-1-17,13.09572447282507,0.0,25.400115200000005,83.94933046495149
14-12-17,11.968210787321127,0.0,25.400115200000005,78.96466966698037
28-6-16,10.717465717940613,0.0,25.400115200000005,66.79527116617658
20-5-19,10.810551665348918,0.0,25.400115200000005,66.91530655744799
6-1-16,12.801696661471683,0.0,25.400115200000005,81.71981375551546
7-3-17,13.303982038341813,0.0,25.400115200000005,88.96380977340931
22-12-15,12.727174171643254,0.0,25.400115200000005,80.91960222302453
17-4-15,13.009458663085825,0.0,25.400115200000005,77.95890576569577
26-9-19,9.86328792976936,0.0,25.400115200000005,67.50201555479184
11-5-15,11.609461798272038,0.0,25.400115200000005,68.81247712125871
27-1-20,12.481630123162812,0.0,25.400115200000005,78.47108165082301
1-7-15,9.855947352074246,0.0,25.400115200000005,65.07866189228663
8-9-19,9.845830303312324,0.0,25.400115200000005,68.90866627021647
2-5-15,11.83153128701751,0.0,25.400115200000005,70.72404277985424
5-4-16,12.420400664737521,0.0,25.400115200000005,81.4471695344193
7-6-15,10.620100374278186,0.0,25.400115200000005,65.47734659433121
29-9-16,10.753243768891096,0.0,25.400115200000005,69.91919584575412
17-5-15,11.632653348705524,0.0,25.400115200000005,71.07406096940404
28-6-19,9.439238523068445,0.0,25.400115200000005,62.89940267611364
3-3-16,12.61167610013468,0.0,25.400115200000005,86.49675595524444
18-11-18,11.653796649444907,0.0,25.400115200000005,74.08767219987367
27-9-17,10.613715453988688,0.0,25.400115200000005,72.76912954079215
7-10-18,10.432068095828448,0.0,25.400115200000005,67.1855428515441
13-11-16,11.99972138904681,0.0,25.400115200000005,77.1947921544527
9-12-18,12.335649543518356,0.0,25.400115200000005,76.16401262794926
1-7-16,10.484804860689833,0.0,25.400115200000005,67.79930694020719
19-6-19,9.564040720081843,0.0,25.400115200000005,62.60349764657319
9-9-17,10.197030874897276,0.0,25.400115200000005,73.28624618940074
12-8-15,9.665597042387034,0.0,25.400115200000005,67.37630292389407
2-11-17,11.531342882617961,0.0,25.400115200000005,75.3272890999615
23-4-20,11.173512166220931,0.0,25.400115200000005,69.11426239142939
10-3-17,13.30578555155125,0.0,25.400115200000005,87.08926635404175
27-11-18,12.14238306394698,0.0,25.400115200000005,74.32500954706452
19-8-17,10.376033455753102,0.0,25.400115200000005,72.23092932717333
21-3-20,12.285643308493622,0.0,25.400115200000005,78.34939734541665
20-2-16,12.30407574571109,0.0,25.400115200000005,87.04696971908058
28-2-19,12.342575197451795,0.0,25.400115200000005,83.5246917715558
30-1-17,13.236669913442867,0.0,25.400115200000005,85.07093166307811
4-7-20,9.822520214009819,0.0,25.400115200000005,66.22900485896835
19-7-16,10.717014179145744,0.0,25.400115200000005,71.2716950719558
8-4-19,11.902958341880362,0.0,25.400115200000005,74.60819945971251
21-2-18,12.941736294560652,0.0,25.400115200000005,86.17647423929186
31-1-18,12.557070882582732,0.0,25.400115200000005,84.20445670604398
14-6-17,10.519120013662016,0.0,25.400115200000005,69.60518136527692
17-5-16,11.300506318799787,0.0,25.400115200000005,67.85563963969545
10-6-19,10.03743416537468,0.0,25.400115200000005,62.673074546330135
11-4-20,11.543511616728665,0.0,25.400115200000005,72.00535816505639
24-8-16,10.384092776606094,0.0,25.400115200000005,70.01514401205547
6-1-20,12.557783227555745,0.0,25.400115200000005,76.21145589726271
20-4-20,11.288140155387078,0.0,25.400115200000005,69.14024761068289
9-2-18,12.495168846592343,0.0,25.400115200000005,84.94681694862047
6-3-16,12.815068982293253,0.0,25.400115200000005,86.58148341357091
20-1-19,12.433317675745842,0.0,25.400115200000005,83.27458325565144
29-9-19,10.194930697050948,0.0,25.400115200000005,69.20012264440724
17-2-20,12.472238704746012,0.0,25.400115200000005,80.72897305189319
2-4-15,13.486237524703515,0.0,25.400115200000005,82.25020325704186
3-1-16,12.797284376835265,0.0,25.400115200000005,80.91999341494648
30-10-17,11.520389952206903,0.0,25.400115200000005,75.60031379863167
18-8-19,9.714872554148311,0.0,25.400115200000005,68.53495835978977
26-10-19,11.23355875605323,0.0,25.400115200000005,73.89795285510714
15-11-18,11.627045270072086,0.0,25.400115200000005,75.33581766310398
24-1-16,12.86581368320969,0.0,25.400115200000005,82.95394718425236
